train_idx,val_idx,test_idx
10586,68259.0,60451.0
10587,68260.0,60452.0
10588,68261.0,60453.0
10589,68262.0,60454.0
10590,68263.0,60455.0
10591,68264.0,60456.0
10592,68265.0,60457.0
10593,68266.0,60458.0
10594,68267.0,60459.0
10595,68268.0,60460.0
10596,68269.0,60461.0
10597,68270.0,60462.0
10598,68271.0,60463.0
10599,68272.0,60633.0
10600,68273.0,60634.0
10601,68274.0,60635.0
10602,68275.0,60636.0
10627,68546.0,60637.0
10628,68547.0,60638.0
10629,68548.0,60639.0
10630,68549.0,60640.0
10631,68550.0,60641.0
10632,68551.0,60642.0
10633,68552.0,60643.0
10634,68553.0,60644.0
10635,68554.0,60645.0
10636,68555.0,60646.0
10637,68556.0,60647.0
10638,68557.0,60648.0
10639,68558.0,60667.0
10640,68559.0,60668.0
10641,68560.0,60669.0
10642,68561.0,60670.0
10643,68562.0,60671.0
10644,68563.0,60672.0
10645,68564.0,60673.0
10646,68565.0,60674.0
10647,68566.0,60675.0
10648,68567.0,60676.0
10649,68568.0,60677.0
10650,68569.0,60678.0
10651,68570.0,60679.0
10652,68571.0,60680.0
10653,68572.0,60681.0
10654,68573.0,60682.0
10655,68574.0,60683.0
10656,68575.0,60684.0
10657,68576.0,60685.0
10658,68577.0,60686.0
10659,68578.0,61134.0
10660,68579.0,61135.0
10661,68580.0,61136.0
10662,68581.0,61137.0
10663,68582.0,61138.0
10664,68583.0,61139.0
10665,68584.0,61140.0
10666,68585.0,61141.0
10667,68586.0,61142.0
10668,68587.0,61143.0
10669,68588.0,61144.0
10670,68589.0,61304.0
10671,68590.0,61305.0
10672,68591.0,61306.0
10673,68592.0,61307.0
10674,68593.0,61308.0
10675,68594.0,61309.0
10676,68595.0,61310.0
10677,68596.0,61311.0
10678,68597.0,61312.0
10679,68598.0,61313.0
10680,68599.0,61314.0
10681,68600.0,61315.0
10682,68601.0,61316.0
10683,68602.0,61317.0
10684,68603.0,61318.0
10685,68604.0,61319.0
10686,68605.0,61320.0
10687,68606.0,61321.0
10688,68607.0,61322.0
10689,68608.0,61323.0
10690,68609.0,61725.0
10691,68610.0,61726.0
10692,68611.0,61727.0
10693,68612.0,61728.0
10694,68613.0,61729.0
10695,68614.0,61730.0
10696,68615.0,61731.0
10697,68616.0,61732.0
10698,68617.0,61733.0
10699,68618.0,61734.0
10700,68619.0,61735.0
10701,68620.0,61736.0
10702,68621.0,61737.0
10703,68622.0,61738.0
10704,68781.0,61739.0
10705,68782.0,61740.0
10706,68783.0,61741.0
10707,68784.0,61742.0
10708,68785.0,61854.0
10709,68786.0,61855.0
10710,68787.0,61856.0
10711,68788.0,61857.0
10712,68789.0,61858.0
10713,68790.0,61859.0
10714,68791.0,61860.0
10715,68792.0,61861.0
10716,68793.0,61862.0
10717,68794.0,61863.0
10718,68795.0,61864.0
10719,68796.0,61865.0
10720,68797.0,61866.0
10721,68798.0,61867.0
10722,68799.0,61868.0
10723,68800.0,61869.0
10724,68801.0,61870.0
10725,68802.0,61910.0
10726,68803.0,61911.0
10727,68948.0,61912.0
10728,68949.0,61913.0
10729,68950.0,61914.0
10730,68951.0,61915.0
10731,68952.0,61916.0
10732,68953.0,61917.0
10752,68954.0,61918.0
10753,68955.0,61919.0
10754,68956.0,61920.0
10755,68957.0,61921.0
10756,68958.0,61922.0
10757,68959.0,61923.0
10758,68960.0,61924.0
10759,68961.0,61925.0
10760,68962.0,61926.0
10761,68963.0,61927.0
10762,68964.0,61928.0
10763,68965.0,61929.0
10764,69475.0,61930.0
10765,69476.0,62053.0
10766,69477.0,62054.0
10767,69478.0,62055.0
10768,69479.0,62056.0
10769,69480.0,62057.0
10770,69481.0,62058.0
10771,69482.0,62059.0
10772,69483.0,62060.0
10773,69484.0,62061.0
10774,69485.0,62062.0
10775,69486.0,62063.0
10776,69487.0,62064.0
10777,69488.0,62065.0
10778,69489.0,62066.0
10779,69490.0,62067.0
10780,69491.0,62212.0
10781,69492.0,62213.0
10782,69493.0,62214.0
10783,69494.0,62215.0
10784,69495.0,62216.0
10785,69496.0,62217.0
10786,69497.0,62218.0
10787,69538.0,62219.0
10788,69539.0,62220.0
10789,69540.0,62221.0
10790,69541.0,62222.0
10791,69542.0,62223.0
10792,69543.0,62224.0
10793,69544.0,62225.0
10794,69545.0,62226.0
10795,69546.0,62227.0
10796,69547.0,62228.0
10797,69548.0,62229.0
10798,69549.0,62339.0
10799,69550.0,62340.0
10800,69551.0,62341.0
10801,69552.0,62342.0
10802,69553.0,62343.0
10803,69554.0,62344.0
10804,69555.0,62345.0
10805,69556.0,62346.0
10806,69557.0,62347.0
10807,69558.0,62348.0
10808,69901.0,62349.0
10809,69902.0,62350.0
10810,69903.0,62351.0
10811,69904.0,62352.0
10835,69905.0,62353.0
10836,69906.0,62354.0
10837,69907.0,62355.0
10838,69908.0,62356.0
10839,69909.0,62357.0
10840,69910.0,62358.0
10841,69911.0,62359.0
10842,69912.0,62360.0
10843,69913.0,62421.0
10844,69914.0,62422.0
10845,69915.0,62423.0
10846,69916.0,62424.0
10847,69917.0,62425.0
10848,69918.0,62426.0
10849,69919.0,62427.0
10850,69920.0,62428.0
10851,69921.0,62429.0
10852,70120.0,62430.0
10853,70121.0,62431.0
10854,70122.0,62432.0
10855,70123.0,62433.0
10856,70124.0,62434.0
10857,70125.0,62435.0
10858,70126.0,62436.0
10859,70127.0,62437.0
10860,70128.0,62438.0
10861,70129.0,62439.0
10862,70130.0,62440.0
10863,70131.0,62505.0
10864,70132.0,62506.0
10865,70133.0,62507.0
10866,70134.0,62508.0
10867,70135.0,62509.0
10868,70136.0,62510.0
10869,70137.0,62511.0
10870,70138.0,62512.0
10871,70862.0,62513.0
10872,70863.0,62514.0
10873,70864.0,62515.0
10874,70865.0,62516.0
10875,70866.0,62517.0
10876,70867.0,62518.0
10877,70868.0,62519.0
10878,70869.0,62520.0
10879,70870.0,62521.0
10880,70871.0,62668.0
10881,70872.0,62669.0
10882,70873.0,62670.0
10883,70874.0,62671.0
10884,70875.0,62672.0
10885,70876.0,62673.0
10886,70930.0,62674.0
10887,70931.0,62675.0
10888,70932.0,62676.0
10889,70933.0,62677.0
10890,70934.0,62678.0
10891,70935.0,62679.0
10892,70936.0,62680.0
10893,70937.0,62681.0
10894,70938.0,62682.0
10895,70939.0,62683.0
10896,70940.0,62684.0
10897,70941.0,62685.0
10898,70942.0,62686.0
10899,70943.0,62687.0
10900,70944.0,62688.0
10901,70945.0,62689.0
10902,70946.0,62690.0
10903,70947.0,62935.0
10904,70948.0,62936.0
10905,70949.0,62937.0
10906,70950.0,62938.0
10907,70951.0,62939.0
10908,70974.0,62940.0
10909,70975.0,62941.0
10910,70976.0,62942.0
10911,70977.0,62943.0
10912,70978.0,63105.0
10913,70979.0,63106.0
10914,70980.0,63107.0
10915,70981.0,63108.0
10916,70982.0,63109.0
10917,70983.0,63110.0
10918,70984.0,63111.0
10919,70985.0,63112.0
10920,70986.0,63113.0
10921,71029.0,63114.0
10922,71030.0,63115.0
10923,71031.0,63116.0
10924,71032.0,63117.0
10925,71033.0,63118.0
10926,71034.0,63119.0
10927,71035.0,63120.0
10928,71036.0,63121.0
10929,71037.0,63171.0
10930,71038.0,63172.0
10931,71039.0,63173.0
10932,71040.0,63174.0
10933,71041.0,63175.0
10934,71042.0,63176.0
10935,71043.0,63177.0
10936,71044.0,63178.0
10937,71045.0,63179.0
10938,71046.0,63180.0
10939,71047.0,63181.0
10940,71048.0,63182.0
10941,71170.0,63183.0
10942,71171.0,63184.0
10943,71172.0,63185.0
10944,71173.0,63186.0
10945,71174.0,63187.0
10946,71175.0,63188.0
10947,71176.0,63189.0
10948,71177.0,63545.0
10949,71178.0,63546.0
10950,71179.0,63547.0
10951,71180.0,63548.0
10952,71326.0,63549.0
10953,71327.0,63550.0
10954,71328.0,63551.0
10955,71329.0,63552.0
10956,71330.0,63553.0
10957,71331.0,63554.0
10958,71332.0,63555.0
10959,71333.0,63556.0
10960,71334.0,63557.0
10961,71335.0,63558.0
10962,71336.0,63559.0
10963,71337.0,63560.0
10964,71338.0,63561.0
10965,71339.0,63562.0
10966,71340.0,63563.0
10967,71341.0,63564.0
10968,71342.0,63565.0
10969,71343.0,63566.0
10970,71344.0,63567.0
10971,71345.0,63568.0
10972,71346.0,63569.0
10973,71347.0,63570.0
10974,71348.0,63593.0
10975,71349.0,63594.0
10976,71409.0,63595.0
10977,71410.0,63596.0
10978,71411.0,63597.0
10979,71412.0,63598.0
10980,71413.0,63599.0
10981,71414.0,63600.0
10982,71415.0,63601.0
10983,71416.0,63602.0
10984,71417.0,63603.0
10985,71418.0,63604.0
10986,71419.0,63605.0
10987,71420.0,63606.0
10988,71421.0,63607.0
10989,71422.0,63608.0
10990,71423.0,63609.0
10991,71424.0,63610.0
10992,71595.0,63611.0
11017,71596.0,63612.0
11018,71597.0,63613.0
11019,71598.0,63614.0
11020,71599.0,63615.0
11021,71600.0,63616.0
11022,71601.0,63617.0
11023,71602.0,64087.0
11024,71603.0,64088.0
11025,71604.0,64089.0
11026,71605.0,64090.0
11027,71606.0,64091.0
11028,71607.0,64092.0
11029,71608.0,64093.0
11030,71609.0,64094.0
11031,71610.0,64095.0
11032,71611.0,64096.0
11033,71612.0,64097.0
11034,71613.0,64098.0
11035,71614.0,64099.0
11036,71615.0,64100.0
11037,71616.0,64101.0
11038,71617.0,64102.0
11039,71618.0,64103.0
11040,71844.0,64104.0
11041,71845.0,64105.0
11042,71846.0,64106.0
11043,71847.0,64107.0
11044,71848.0,64397.0
11045,71849.0,64398.0
11046,71850.0,64399.0
11047,71851.0,64400.0
11048,71852.0,64401.0
11049,72052.0,64402.0
11050,72053.0,64403.0
11051,72054.0,64404.0
11052,72055.0,64405.0
11053,72056.0,64406.0
11054,72057.0,64407.0
11055,72058.0,64408.0
11056,72059.0,64409.0
11057,72060.0,64410.0
11058,72061.0,64411.0
11059,72062.0,64412.0
11060,72063.0,64413.0
11061,72064.0,64414.0
11062,72065.0,64415.0
11063,72066.0,64416.0
11064,72067.0,64417.0
11065,72068.0,64418.0
11066,72069.0,64419.0
11067,72070.0,64420.0
11068,72071.0,64477.0
11069,72072.0,64478.0
11070,72073.0,64479.0
11071,72074.0,64480.0
11072,72075.0,64481.0
11073,72076.0,64482.0
11074,72163.0,64483.0
11075,72164.0,64484.0
11076,72165.0,64485.0
11077,72166.0,64486.0
11078,72167.0,64487.0
11079,72168.0,64488.0
11080,72169.0,64489.0
11081,72170.0,64490.0
11082,72171.0,64491.0
11083,72172.0,64492.0
11084,72173.0,64493.0
11085,72174.0,64494.0
11086,72175.0,64495.0
11087,72176.0,64496.0
11088,72177.0,64497.0
11089,72178.0,64498.0
11090,72179.0,64499.0
11091,72180.0,64500.0
11092,72181.0,64501.0
11093,72182.0,64502.0
11094,72183.0,64503.0
11095,72184.0,64504.0
11096,72437.0,64505.0
11097,72438.0,64506.0
11098,72439.0,64507.0
11099,72440.0,64508.0
11100,72441.0,64509.0
11101,72442.0,64510.0
11102,72443.0,64511.0
11103,72444.0,64512.0
11104,72445.0,64513.0
11105,72446.0,64514.0
11106,72447.0,64515.0
11107,72448.0,64516.0
11108,72449.0,64517.0
11109,72450.0,64518.0
11110,72451.0,64519.0
11111,72452.0,64520.0
11112,72453.0,64521.0
11113,72454.0,64522.0
11114,72455.0,64523.0
11115,72456.0,64524.0
11116,72457.0,64525.0
11117,72458.0,64526.0
11118,72459.0,64527.0
11119,72460.0,64528.0
11120,72461.0,64529.0
11121,72462.0,64530.0
11122,72463.0,64531.0
11123,72464.0,64532.0
11124,72465.0,64533.0
11125,72466.0,64534.0
11126,72467.0,64535.0
11127,72468.0,64536.0
11128,72469.0,64537.0
11129,72470.0,64538.0
11130,72471.0,64539.0
11131,72472.0,64540.0
11132,72473.0,64541.0
11133,72474.0,64542.0
11134,72475.0,64543.0
11135,72476.0,64544.0
11136,72477.0,64572.0
11137,72478.0,64573.0
11138,72589.0,64574.0
11139,72590.0,64575.0
11140,72591.0,64576.0
11141,72592.0,64577.0
11142,72593.0,64578.0
11143,72594.0,64579.0
11144,72595.0,64580.0
11145,72596.0,64581.0
11146,72597.0,64582.0
11147,72598.0,64583.0
11148,72599.0,64584.0
11149,72600.0,64585.0
11150,72601.0,64586.0
11151,72602.0,64587.0
11152,72603.0,64588.0
11153,72604.0,64589.0
11154,72605.0,64590.0
11155,72606.0,64591.0
11156,72607.0,64592.0
11157,73173.0,64593.0
11158,73174.0,64594.0
11159,73175.0,64595.0
11160,73176.0,64596.0
11161,73177.0,64597.0
11162,73178.0,64598.0
11163,73179.0,64599.0
11164,73180.0,64600.0
11165,73181.0,64601.0
11166,73182.0,64602.0
11167,73183.0,64603.0
11168,73184.0,64604.0
11169,73185.0,64605.0
11170,73186.0,64606.0
11171,73187.0,64607.0
11172,73431.0,64608.0
11173,73432.0,64609.0
11174,73433.0,64610.0
11175,73434.0,64611.0
11176,73435.0,64612.0
11177,73436.0,64613.0
11178,73437.0,64614.0
11179,73438.0,64615.0
11180,73439.0,64616.0
11181,73440.0,64617.0
11182,73441.0,64618.0
11183,73442.0,64619.0
11184,73443.0,64620.0
11185,73444.0,64621.0
11186,73445.0,64685.0
11187,73446.0,64686.0
11188,73447.0,64687.0
11189,73448.0,64688.0
11190,73449.0,64689.0
11191,73450.0,64690.0
11192,73451.0,64691.0
11193,73452.0,64692.0
11194,73453.0,64693.0
11195,74133.0,64694.0
11196,74134.0,64695.0
11197,74135.0,64696.0
11198,74136.0,64697.0
11199,74137.0,64698.0
11200,74138.0,64699.0
11201,74139.0,64700.0
11202,74140.0,64701.0
11203,74141.0,64702.0
11204,74142.0,64735.0
11205,74143.0,64736.0
11206,74144.0,64737.0
11207,74145.0,64738.0
11208,74146.0,64739.0
11209,74147.0,64740.0
11210,74148.0,64741.0
11211,74149.0,64742.0
11212,74150.0,64743.0
11213,74151.0,64744.0
11214,74152.0,64745.0
11215,74153.0,64746.0
11216,74174.0,64747.0
11217,74175.0,64748.0
11218,74176.0,64749.0
11219,74177.0,64750.0
11220,74178.0,64751.0
11221,74179.0,64752.0
11222,74180.0,64753.0
11223,74181.0,64754.0
11224,74182.0,64755.0
11225,74183.0,64756.0
11247,74184.0,64757.0
11248,74185.0,64758.0
11249,74186.0,64759.0
11250,74187.0,64760.0
11251,74188.0,64761.0
11252,74189.0,64762.0
11253,74190.0,64763.0
11254,74191.0,64764.0
11255,74192.0,64765.0
11256,74193.0,64766.0
11257,74194.0,64767.0
11258,74195.0,64768.0
11259,74196.0,64769.0
11260,75112.0,64770.0
11261,75113.0,64771.0
11262,75114.0,64772.0
11263,75115.0,64773.0
11264,75116.0,65026.0
11265,75117.0,65027.0
11266,75118.0,65028.0
11267,75119.0,65029.0
11268,75120.0,65030.0
11269,75121.0,65031.0
11270,75122.0,65032.0
11271,75123.0,65033.0
11272,75124.0,65034.0
11273,75125.0,65035.0
11293,75126.0,65036.0
11294,75127.0,65037.0
11295,75128.0,65038.0
11296,75129.0,65039.0
11297,75130.0,65040.0
11298,75131.0,65041.0
11299,75132.0,65042.0
11300,75133.0,65043.0
11301,75134.0,65044.0
11302,75212.0,65045.0
11303,75213.0,65046.0
11304,75214.0,65047.0
11305,75215.0,65048.0
11306,75216.0,65049.0
11307,75217.0,65050.0
11308,75218.0,65051.0
11309,75219.0,65095.0
11310,75220.0,65096.0
11311,75221.0,65097.0
11312,75222.0,65098.0
11313,75223.0,65099.0
11314,75224.0,65100.0
11315,75225.0,65101.0
11316,75226.0,65102.0
11317,75227.0,65103.0
11318,75228.0,65104.0
11319,75229.0,65105.0
11320,75230.0,65106.0
11321,75231.0,65107.0
11322,75232.0,65108.0
11323,75233.0,65109.0
11324,75234.0,65110.0
11325,75235.0,65111.0
11326,75236.0,65112.0
11327,75253.0,65113.0
11328,75254.0,65114.0
11329,75255.0,65115.0
11330,75256.0,65116.0
11331,75257.0,65117.0
11332,75258.0,65176.0
11333,75259.0,65177.0
11334,75260.0,65178.0
11335,75261.0,65179.0
11336,75262.0,65180.0
11337,75263.0,65181.0
11338,75264.0,65182.0
11339,75265.0,65183.0
11340,75266.0,65184.0
11341,75267.0,65185.0
11342,75268.0,65186.0
11343,75269.0,65187.0
11344,75270.0,65188.0
11345,75271.0,65189.0
11346,75272.0,65190.0
11347,75273.0,65191.0
11348,75332.0,65285.0
11349,75333.0,65286.0
11350,75334.0,65287.0
11351,75335.0,65288.0
11352,75336.0,65289.0
11353,75337.0,65290.0
11354,75338.0,65291.0
11355,75339.0,65292.0
11356,75340.0,65293.0
11357,75341.0,65294.0
11358,75342.0,65295.0
11359,75343.0,65296.0
11360,75344.0,65297.0
11361,75345.0,65298.0
11362,75346.0,65299.0
11363,75347.0,65300.0
11364,75348.0,65301.0
11365,75349.0,65302.0
11366,75521.0,65303.0
11367,75522.0,65304.0
11368,75523.0,65305.0
11369,75524.0,65306.0
11370,75525.0,65307.0
11371,75526.0,65324.0
11372,75527.0,65325.0
11373,75528.0,65326.0
11374,75529.0,65327.0
11399,75530.0,65328.0
11400,75531.0,65329.0
11401,75532.0,65330.0
11402,75533.0,65331.0
11403,75534.0,65332.0
11404,75535.0,65333.0
11405,75536.0,65334.0
11406,75537.0,65335.0
11407,75538.0,65336.0
11408,75539.0,65337.0
11409,75540.0,65338.0
11410,75541.0,65339.0
11411,75542.0,65340.0
11412,75543.0,65341.0
11413,75544.0,65342.0
11414,75545.0,65469.0
11415,75546.0,65470.0
11416,75591.0,65471.0
11417,75592.0,65472.0
11418,75593.0,65473.0
11419,75594.0,65474.0
11420,75595.0,65475.0
11440,75596.0,65476.0
11441,75597.0,65477.0
11442,75598.0,65478.0
11443,75599.0,65479.0
11444,75600.0,65480.0
11445,75601.0,65481.0
11446,75602.0,65781.0
11447,75603.0,65782.0
11448,75604.0,65783.0
11449,75605.0,65784.0
11450,75606.0,65785.0
11451,75607.0,65786.0
11452,75608.0,65787.0
11453,75609.0,65788.0
11454,75610.0,65789.0
11455,75611.0,65790.0
11456,75612.0,65791.0
11457,75613.0,65792.0
11458,75614.0,65793.0
11459,75615.0,65794.0
11460,75654.0,65795.0
11461,75655.0,65796.0
11462,75656.0,65797.0
11463,75657.0,65798.0
11464,75658.0,65799.0
11465,75659.0,65800.0
11466,75660.0,65801.0
11467,75661.0,66336.0
11468,75662.0,66337.0
11469,75663.0,66338.0
11470,75664.0,66339.0
11471,75665.0,66340.0
11472,75666.0,66341.0
11473,75667.0,66342.0
11474,75668.0,66343.0
11475,75669.0,66344.0
11518,75670.0,66345.0
11519,75671.0,66346.0
11520,75672.0,66347.0
11521,75673.0,66348.0
11522,75674.0,66349.0
11523,75675.0,66350.0
11524,75708.0,66624.0
11525,75709.0,66625.0
11526,75710.0,66626.0
11527,75711.0,66627.0
11528,75712.0,66628.0
11529,75713.0,66629.0
11530,75714.0,66630.0
11531,75715.0,66631.0
11532,75716.0,66632.0
11533,75717.0,66633.0
11534,75718.0,66634.0
11535,75719.0,66635.0
11536,75720.0,66636.0
11537,75721.0,66637.0
11538,75722.0,66638.0
11539,75723.0,66639.0
11540,75724.0,66640.0
11541,75725.0,66641.0
11542,75726.0,66642.0
11543,75727.0,66643.0
11544,75728.0,66644.0
11545,75789.0,66718.0
11546,75790.0,66719.0
11547,75791.0,66720.0
11548,75792.0,66721.0
11549,75793.0,66722.0
11550,75794.0,66723.0
11551,75795.0,66724.0
11552,75796.0,66725.0
11553,75797.0,66726.0
11554,75798.0,66727.0
11555,75799.0,66728.0
11556,75800.0,66729.0
11605,75801.0,66730.0
11606,75802.0,66731.0
11607,75803.0,66732.0
11608,75804.0,66733.0
11609,75805.0,66734.0
11610,75970.0,66735.0
11611,75971.0,66736.0
11612,75972.0,66737.0
11613,75973.0,66738.0
11614,75974.0,66739.0
11615,75975.0,66740.0
11616,75976.0,66741.0
11617,75977.0,66742.0
11618,75978.0,67150.0
11619,75979.0,67151.0
11620,75980.0,67152.0
11621,75981.0,67153.0
11622,75982.0,67154.0
11623,75983.0,67155.0
11624,75984.0,67156.0
11625,75985.0,67157.0
11626,75986.0,67158.0
11627,75987.0,67159.0
11628,75988.0,67160.0
11629,75989.0,67161.0
11630,75990.0,67162.0
11631,75991.0,67163.0
11632,75992.0,67164.0
11633,75993.0,67165.0
11634,75994.0,67365.0
11635,76017.0,67366.0
11636,76018.0,67367.0
11637,76019.0,67368.0
11638,76020.0,67369.0
11639,76021.0,67370.0
11640,76022.0,67371.0
11641,76023.0,67372.0
11642,76024.0,67373.0
11643,76025.0,67374.0
11644,76026.0,67375.0
11685,76027.0,67376.0
11686,76028.0,67377.0
11687,76029.0,67378.0
11688,76030.0,67379.0
11689,76031.0,67380.0
11690,76032.0,67381.0
11691,76033.0,67382.0
11692,76034.0,67428.0
11693,76035.0,67429.0
11694,76036.0,67430.0
11695,76037.0,67431.0
11696,76038.0,67432.0
11697,76039.0,67433.0
11698,76040.0,67434.0
11699,76041.0,67435.0
11700,76042.0,67436.0
11701,76043.0,67437.0
11702,76044.0,67438.0
11703,76045.0,67439.0
11704,76046.0,67440.0
11705,76047.0,67441.0
11706,76048.0,67442.0
11707,76049.0,67443.0
11708,76050.0,67444.0
11709,76051.0,67445.0
11710,76052.0,67446.0
11711,76092.0,67447.0
11712,76093.0,67448.0
11713,76094.0,67449.0
11714,76095.0,67450.0
11715,76096.0,67451.0
11716,76097.0,67452.0
11717,76098.0,67453.0
11718,76099.0,67454.0
11719,76100.0,67455.0
11720,76101.0,67456.0
11721,76102.0,67457.0
11722,76103.0,67496.0
11723,76104.0,67497.0
11724,76105.0,67498.0
11725,76106.0,67499.0
11726,76107.0,67500.0
11727,76108.0,67501.0
11728,76109.0,67502.0
11729,76110.0,67503.0
11751,76111.0,67504.0
11752,76239.0,67505.0
11753,76240.0,67506.0
11754,76241.0,67507.0
11755,76242.0,67508.0
11756,76243.0,67509.0
11757,76244.0,67510.0
11758,76245.0,67511.0
11759,76246.0,67678.0
11760,76247.0,67679.0
11761,76248.0,67680.0
11762,76249.0,67681.0
11763,76250.0,67682.0
11764,76251.0,67683.0
11765,76252.0,67684.0
11766,76253.0,67685.0
11767,76254.0,67686.0
11768,76255.0,67687.0
11769,76256.0,67688.0
11770,76257.0,67689.0
11771,76258.0,67690.0
11772,76259.0,67691.0
11773,76260.0,67692.0
11774,76261.0,67693.0
11775,76279.0,67895.0
11776,76280.0,67896.0
11777,76281.0,67897.0
11778,76282.0,67898.0
11779,76283.0,67899.0
11780,76284.0,67900.0
11781,76285.0,67901.0
11782,76286.0,67902.0
11783,76287.0,67903.0
11784,76288.0,67904.0
11785,76289.0,67905.0
11786,76290.0,67906.0
11787,76291.0,67907.0
11788,76292.0,67908.0
11789,76293.0,67909.0
11790,76294.0,67910.0
11791,76295.0,67911.0
11792,76296.0,67912.0
11793,76297.0,67913.0
11794,76887.0,67914.0
11795,76888.0,67954.0
11796,76889.0,67955.0
11797,76890.0,67956.0
11798,76891.0,67957.0
11799,76892.0,67958.0
11800,76893.0,67959.0
11801,76894.0,67960.0
11802,76895.0,67961.0
11803,76896.0,67962.0
11804,76897.0,67963.0
11805,76898.0,67964.0
11806,76899.0,67965.0
11807,76900.0,67966.0
11808,76901.0,67967.0
11809,76902.0,67968.0
11810,76903.0,67969.0
11811,76904.0,67970.0
11812,76905.0,67971.0
11813,76906.0,67972.0
11814,76907.0,67973.0
11815,76908.0,67974.0
11816,76909.0,67975.0
11817,76910.0,67976.0
11818,76911.0,67977.0
11819,76912.0,67978.0
11820,76913.0,67979.0
11821,76914.0,67980.0
11822,76915.0,67981.0
11823,76916.0,67982.0
11824,77494.0,68115.0
11825,77495.0,68116.0
11826,77496.0,68117.0
11827,77497.0,68118.0
11828,77498.0,68119.0
11829,77499.0,68120.0
11830,77500.0,68121.0
11831,77501.0,68122.0
11832,77502.0,68123.0
11833,77503.0,68124.0
11834,77504.0,68125.0
11835,77505.0,68126.0
11836,77506.0,68127.0
11837,77507.0,68128.0
11838,77508.0,68129.0
11839,77509.0,68406.0
11840,77510.0,68407.0
11841,77511.0,68408.0
11842,77512.0,68409.0
11843,77513.0,68410.0
11844,77514.0,68411.0
11845,77515.0,68412.0
11846,77516.0,68413.0
11847,77517.0,68414.0
11848,77518.0,68415.0
11849,77519.0,68416.0
11850,77520.0,68417.0
11851,77521.0,68418.0
11852,77522.0,68419.0
11853,77523.0,68420.0
11854,77524.0,68421.0
11855,77525.0,68422.0
11856,77526.0,68423.0
11857,77527.0,68424.0
11858,77528.0,68425.0
11859,77529.0,68824.0
11860,77892.0,68825.0
11861,77893.0,68826.0
11862,77894.0,68827.0
11863,77895.0,68828.0
11864,77896.0,68829.0
11883,77897.0,68830.0
11884,77898.0,68831.0
11885,77899.0,68832.0
11886,77900.0,68833.0
11887,77901.0,68834.0
11888,77902.0,68835.0
11889,77903.0,68836.0
11890,77904.0,68837.0
11891,77905.0,68928.0
11892,77906.0,68929.0
11893,77907.0,68930.0
11894,77908.0,68931.0
11895,77909.0,68932.0
11896,77910.0,68933.0
11897,77911.0,68934.0
11898,77945.0,68935.0
11899,77946.0,68936.0
11900,77947.0,68937.0
11921,77948.0,68938.0
11922,77949.0,68939.0
11923,77950.0,68940.0
11924,77951.0,68941.0
11925,77952.0,68942.0
11926,77953.0,68943.0
11927,77954.0,68944.0
11928,77955.0,68945.0
11929,77956.0,68946.0
11930,77957.0,68947.0
11931,77958.0,68966.0
11932,77959.0,68967.0
11933,77960.0,68968.0
11934,77961.0,68969.0
11935,77962.0,68970.0
11936,77963.0,68971.0
11937,77964.0,68972.0
11938,77965.0,68973.0
11939,77966.0,68974.0
11940,77967.0,68975.0
11941,77968.0,68976.0
11942,78300.0,68977.0
11943,78301.0,68978.0
11944,78302.0,68979.0
11945,78303.0,68980.0
11946,78304.0,68981.0
11947,78305.0,68982.0
11948,78306.0,68983.0
11949,78307.0,68984.0
11950,78308.0,68985.0
11951,78309.0,68986.0
11952,78310.0,69130.0
11953,78311.0,69131.0
11954,78312.0,69132.0
11955,78313.0,69133.0
11956,78314.0,69134.0
11978,78315.0,69135.0
11979,78316.0,69136.0
11980,78317.0,69137.0
11981,78318.0,69138.0
11982,78319.0,69139.0
11983,78320.0,69140.0
11984,78321.0,69141.0
11985,78322.0,69142.0
11986,78323.0,69143.0
11987,78324.0,69144.0
11988,78942.0,69145.0
11989,78943.0,69146.0
11990,78944.0,69147.0
11991,78945.0,69452.0
11992,78946.0,69453.0
11993,78947.0,69454.0
11994,78948.0,69455.0
11995,78949.0,69456.0
11996,78950.0,69457.0
11997,78951.0,69458.0
11998,78952.0,69459.0
11999,78953.0,69460.0
12000,78954.0,69461.0
12001,78955.0,69462.0
12002,78956.0,69463.0
12003,78957.0,69464.0
12004,78958.0,69465.0
12005,78959.0,69466.0
12006,78960.0,69467.0
12007,78961.0,69468.0
12008,78962.0,69469.0
12009,78963.0,69470.0
12010,79117.0,69471.0
12011,79118.0,69472.0
12012,79119.0,69473.0
12013,79120.0,69474.0
12014,79121.0,69519.0
12015,79122.0,69520.0
12016,79123.0,69521.0
12017,79124.0,69522.0
12018,79125.0,69523.0
12042,79126.0,69524.0
12043,79127.0,69525.0
12044,79128.0,69526.0
12045,79129.0,69527.0
12046,79130.0,69528.0
12047,79131.0,69529.0
12048,79132.0,69530.0
12049,79786.0,69531.0
12050,79787.0,69532.0
12051,79788.0,69533.0
12052,79789.0,69534.0
12053,79790.0,69535.0
12054,79791.0,69536.0
12055,79792.0,69537.0
12056,79793.0,69669.0
12057,79794.0,69670.0
12058,79795.0,69671.0
12059,79796.0,69672.0
12060,79797.0,69673.0
12061,79798.0,69674.0
12101,79799.0,69675.0
12102,79800.0,69676.0
12103,79801.0,69677.0
12104,79802.0,69678.0
12105,79975.0,69679.0
