train_idx,val_idx,test_idx
1522,10784.0,10644.0
1524,10802.0,10651.0
1525,10806.0,10656.0
1527,10816.0,10662.0
1529,10817.0,10665.0
1533,10830.0,10678.0
1534,10833.0,10688.0
1535,10852.0,10691.0
1536,10863.0,10705.0
1537,10871.0,10709.0
1538,10876.0,10713.0
1539,10886.0,10720.0
1540,10893.0,10756.0
1541,10902.0,10759.0
1542,10911.0,10767.0
1543,10914.0,10768.0
1544,10935.0,10796.0
1545,10944.0,10807.0
1546,10954.0,10814.0
1547,10964.0,10815.0
1548,10974.0,10821.0
1549,10977.0,10835.0
1550,10987.0,10844.0
1551,11000.0,10847.0
1552,11006.0,10867.0
1553,11017.0,10869.0
1554,11084.0,10897.0
1555,11108.0,10947.0
1556,11111.0,10957.0
1557,11120.0,10971.0
1558,11122.0,10985.0
1559,11124.0,10991.0
1560,11132.0,10997.0
1561,11137.0,10998.0
1562,11145.0,11004.0
1563,11148.0,11007.0
1564,11153.0,11013.0
1565,11184.0,11016.0
1566,11192.0,11025.0
1567,11193.0,11028.0
1568,11197.0,11033.0
1569,11204.0,11037.0
1571,11208.0,11066.0
1572,11235.0,11085.0
1573,11238.0,11096.0
1574,11244.0,11103.0
1576,11264.0,11106.0
1577,11265.0,11131.0
1578,11312.0,11136.0
1579,11317.0,11161.0
1581,11328.0,11201.0
1582,11335.0,11209.0
1583,11349.0,11222.0
1584,11354.0,11226.0
1585,11357.0,11228.0
1586,11365.0,11242.0
1588,11373.0,11259.0
1589,11377.0,11270.0
1590,11391.0,11285.0
1591,11417.0,11301.0
1592,11422.0,11313.0
1593,11429.0,11325.0
1594,11453.0,11329.0
1595,11478.0,11336.0
1596,11480.0,11364.0
1597,11512.0,11367.0
1599,11514.0,11369.0
1601,11522.0,11399.0
1602,11529.0,11419.0
1603,11530.0,11430.0
1605,11531.0,11436.0
1606,11546.0,11440.0
1607,11563.0,11544.0
1608,11573.0,11553.0
1609,11577.0,11560.0
1611,11611.0,11591.0
1612,11616.0,11598.0
1613,11642.0,11607.0
1614,11648.0,11626.0
1615,11657.0,11627.0
1616,11658.0,11639.0
1618,11660.0,11649.0
1620,11672.0,11654.0
1621,11681.0,11668.0
1622,11713.0,11669.0
1624,11727.0,11690.0
1628,11733.0,11699.0
1629,11772.0,11730.0
1630,11780.0,11737.0
1632,11789.0,11745.0
1633,11791.0,11750.0
1634,11796.0,11768.0
1636,11809.0,11770.0
1637,11821.0,11803.0
1638,11823.0,11808.0
1639,11829.0,11814.0
1640,11852.0,11815.0
1641,11855.0,11820.0
1644,11857.0,11826.0
1645,11871.0,11835.0
1646,11872.0,11864.0
1648,11874.0,11865.0
1649,11878.0,11866.0
1651,11887.0,11867.0
1653,11900.0,11870.0
1655,11902.0,11876.0
1658,11908.0,11880.0
1660,11912.0,11901.0
1661,11915.0,11904.0
1662,11922.0,11905.0
1663,11923.0,11911.0
1667,11927.0,11929.0
1668,11935.0,11930.0
1669,11938.0,11931.0
1670,11941.0,11932.0
1671,11945.0,11933.0
1672,11948.0,11952.0
1675,11949.0,11954.0
1676,11956.0,11958.0
1677,11972.0,11975.0
1678,11989.0,11977.0
1679,12006.0,11983.0
1680,12022.0,12005.0
1681,12043.0,12016.0
1682,12054.0,12031.0
1685,12056.0,12047.0
1686,12064.0,12048.0
1687,12066.0,12090.0
1688,12072.0,12091.0
1689,12078.0,12106.0
1690,12085.0,12111.0
1691,12094.0,12114.0
1692,12097.0,12117.0
1693,12102.0,12125.0
1696,12103.0,12128.0
1697,12112.0,12129.0
1698,12121.0,12130.0
1699,12126.0,12132.0
1700,12133.0,12155.0
1701,12162.0,12160.0
1702,12173.0,12165.0
1704,12194.0,12187.0
1705,12203.0,12192.0
1707,12208.0,12197.0
1708,12215.0,12214.0
1709,12219.0,12216.0
1710,12224.0,12233.0
1712,12232.0,12270.0
1713,12241.0,12281.0
1714,12260.0,12318.0
1716,12265.0,12328.0
1718,12285.0,12352.0
1719,12292.0,12355.0
1720,12302.0,12356.0
1721,12338.0,12377.0
1722,12341.0,12387.0
1724,12347.0,12396.0
1728,12392.0,12399.0
1729,12393.0,12402.0
1730,12395.0,12404.0
1731,12397.0,12405.0
1732,12413.0,12406.0
1733,12417.0,12411.0
1734,12424.0,12412.0
1735,12433.0,12425.0
1736,12437.0,12426.0
1737,12439.0,12428.0
1739,12469.0,12432.0
1740,12470.0,12447.0
1741,12499.0,12451.0
1742,12525.0,12457.0
1743,12543.0,12482.0
1745,12546.0,12490.0
1746,12550.0,12494.0
1747,12565.0,12501.0
1750,12566.0,12515.0
1752,12567.0,12530.0
1754,12580.0,12535.0
1755,12586.0,12540.0
1757,12590.0,12544.0
1758,12595.0,12572.0
1762,12610.0,12592.0
1764,12633.0,12593.0
1765,12653.0,12598.0
1766,12685.0,12604.0
1767,12699.0,12614.0
1768,12703.0,12615.0
1769,12708.0,12645.0
1771,12713.0,12650.0
1772,12756.0,12658.0
1773,12763.0,12671.0
1774,12770.0,12674.0
1775,12772.0,12678.0
1778,12776.0,12681.0
1779,12823.0,12697.0
1780,12861.0,12704.0
1781,12862.0,12706.0
1782,12864.0,12730.0
1785,12884.0,12731.0
1786,12886.0,12751.0
1787,12896.0,12790.0
1788,12935.0,12791.0
1789,12947.0,12796.0
1792,12951.0,12829.0
1793,12962.0,12857.0
1794,12967.0,12870.0
1795,12978.0,12879.0
1796,12979.0,12890.0
1797,12985.0,12901.0
1798,12995.0,12913.0
1799,13005.0,12916.0
1801,13023.0,12918.0
1804,13030.0,12924.0
1805,13047.0,12943.0
1806,13077.0,12949.0
1808,13119.0,12961.0
1809,13158.0,12966.0
1810,13179.0,12968.0
1811,13182.0,12993.0
1812,13194.0,13002.0
1813,13199.0,13003.0
1814,13211.0,13024.0
1815,13223.0,13037.0
1816,13227.0,13038.0
1817,13234.0,13045.0
1818,13254.0,13064.0
1820,13256.0,13107.0
1822,13258.0,13113.0
1823,13278.0,13122.0
1825,13284.0,13125.0
1826,13289.0,13133.0
1827,13293.0,13152.0
1828,13302.0,13154.0
1829,13308.0,13163.0
1832,13325.0,13165.0
1833,13335.0,13166.0
1834,13337.0,13178.0
1835,13348.0,13186.0
1839,13358.0,13188.0
1843,13368.0,13190.0
1844,13373.0,13202.0
1845,13375.0,13209.0
1848,13382.0,13213.0
1851,13388.0,13215.0
1852,13393.0,13222.0
1853,13396.0,13242.0
1856,13398.0,13243.0
1858,13404.0,13249.0
1859,13419.0,13266.0
1860,13422.0,13270.0
1861,13433.0,13272.0
1864,13436.0,13276.0
1865,13437.0,13280.0
1867,13441.0,13281.0
1868,13456.0,13305.0
1869,13459.0,13323.0
1870,13480.0,13326.0
1872,13494.0,13334.0
1877,13515.0,13341.0
1879,13522.0,13349.0
1880,13533.0,13370.0
1881,13539.0,13384.0
1882,13560.0,13387.0
1885,13568.0,13397.0
1888,13586.0,13399.0
1889,13600.0,13401.0
1891,13609.0,13402.0
1892,13618.0,13409.0
1893,13630.0,13410.0
1894,13635.0,13411.0
1895,13637.0,13412.0
1897,13646.0,13423.0
1898,13656.0,13424.0
1899,13657.0,13435.0
1900,13663.0,13443.0
1902,13664.0,13450.0
1903,13673.0,13463.0
1904,13674.0,13475.0
1905,13680.0,13490.0
1907,13681.0,13519.0
1908,13684.0,13520.0
1909,13688.0,13529.0
1910,13691.0,13563.0
1911,13698.0,13570.0
1912,13701.0,13579.0
1913,13709.0,13581.0
1915,13723.0,13610.0
1917,13734.0,13613.0
1918,13762.0,13634.0
1920,13765.0,13636.0
1921,13766.0,13661.0
1923,13767.0,13668.0
1924,13775.0,13700.0
1925,13780.0,13750.0
1926,13781.0,13751.0
1927,13784.0,13753.0
1928,13799.0,13774.0
1929,13802.0,13793.0
1930,13807.0,13796.0
1931,13810.0,13798.0
1932,13812.0,13826.0
1933,13825.0,13832.0
1936,13835.0,13842.0
1937,13865.0,13849.0
1938,13867.0,13850.0
1939,13869.0,13855.0
1940,13871.0,13866.0
1942,13878.0,13884.0
1943,13885.0,13915.0
1944,13910.0,13928.0
1945,13919.0,13932.0
1947,13923.0,13945.0
1948,13925.0,13946.0
1949,13927.0,13956.0
1950,13929.0,13960.0
1951,13936.0,13967.0
1952,13938.0,13969.0
1953,13948.0,13996.0
1954,13950.0,14015.0
1955,13955.0,14017.0
1956,13977.0,14018.0
1957,13989.0,14020.0
1958,13997.0,14030.0
1959,14012.0,14033.0
1960,14026.0,14034.0
1961,14027.0,14044.0
1962,14043.0,14061.0
1963,14045.0,14065.0
1965,14054.0,14080.0
1966,14059.0,14089.0
1967,14063.0,14116.0
1968,14066.0,14122.0
1969,14067.0,14125.0
1971,14079.0,14140.0
1972,14085.0,14141.0
1973,14093.0,14155.0
1974,14096.0,14184.0
1976,14111.0,14189.0
1977,14113.0,14214.0
1979,14120.0,14233.0
1980,14128.0,14239.0
1981,14137.0,14240.0
1984,14139.0,14251.0
1985,14147.0,14258.0
1986,14163.0,14260.0
1987,14180.0,14274.0
1989,14185.0,14296.0
1990,14211.0,14306.0
1991,14220.0,14338.0
1993,14227.0,14357.0
1995,14235.0,14358.0
1997,14250.0,14362.0
1998,14255.0,14365.0
1999,14297.0,14373.0
2000,14317.0,14378.0
2001,14319.0,14393.0
2003,14323.0,14394.0
2004,14339.0,14397.0
2005,14341.0,14399.0
2007,14344.0,14408.0
2008,14345.0,14411.0
2009,14346.0,14423.0
2010,14354.0,14424.0
2011,14359.0,14427.0
2013,14361.0,14429.0
2015,14404.0,14440.0
2016,14420.0,14449.0
2019,14421.0,14451.0
2020,14425.0,14459.0
2021,14428.0,14461.0
2023,14434.0,14463.0
2024,14436.0,14466.0
2025,14444.0,14467.0
2026,14448.0,14475.0
2029,14454.0,14479.0
2032,14456.0,14481.0
2033,14473.0,14492.0
2034,14483.0,14498.0
2035,14484.0,14513.0
2036,14487.0,14519.0
2037,14490.0,14522.0
2038,14491.0,14525.0
2040,14516.0,14534.0
2041,14532.0,14537.0
2042,14538.0,14542.0
2043,14553.0,14563.0
2044,14561.0,14595.0
2045,14615.0,14600.0
2046,14621.0,14623.0
2047,14628.0,14640.0
2048,14664.0,14641.0
2051,14684.0,14668.0
2052,14693.0,14701.0
2054,14703.0,14706.0
2055,14704.0,14707.0
2056,14716.0,14724.0
2057,14730.0,14729.0
2058,14737.0,14731.0
2059,14738.0,14745.0
2060,14742.0,14844.0
2061,14792.0,14849.0
2062,14794.0,14853.0
2064,14799.0,14861.0
2065,14800.0,14865.0
2066,14804.0,14866.0
2067,14812.0,14874.0
2068,14846.0,14887.0
2069,14872.0,14893.0
2070,14898.0,14896.0
2072,14918.0,14899.0
2073,14933.0,14909.0
2074,14936.0,14917.0
2075,15020.0,14920.0
2076,15029.0,14921.0
2077,15032.0,14924.0
2078,15037.0,14925.0
2079,15054.0,14939.0
2082,15061.0,14944.0
2085,15065.0,14946.0
2086,15067.0,14969.0
2087,15101.0,14970.0
2088,15128.0,14980.0
2089,15130.0,14987.0
2090,15132.0,15004.0
2092,15143.0,15012.0
2093,15151.0,15016.0
2094,15154.0,15027.0
2095,15160.0,15041.0
2096,15164.0,15043.0
2097,15208.0,15050.0
2098,15211.0,15060.0
2099,15215.0,15066.0
2100,15217.0,15068.0
2103,15230.0,15100.0
2104,15232.0,15108.0
2106,15243.0,15115.0
2107,15251.0,15126.0
2108,15284.0,15127.0
2109,15311.0,15137.0
2110,15326.0,15161.0
2113,15386.0,15167.0
2114,15396.0,15183.0
2115,15402.0,15191.0
2116,15419.0,15212.0
2117,15424.0,15223.0
2119,15434.0,15239.0
2120,15477.0,15249.0
2121,15482.0,15250.0
2122,15491.0,15342.0
2123,15492.0,15361.0
2124,15525.0,15370.0
2125,15526.0,15372.0
2126,15529.0,15380.0
2127,15543.0,15394.0
2128,15551.0,15410.0
2129,15560.0,15444.0
2130,15561.0,15446.0
2132,15562.0,15454.0
2133,15565.0,15483.0
2135,15568.0,15487.0
2136,15580.0,15502.0
2137,15604.0,15519.0
2138,15694.0,15520.0
2139,15718.0,15538.0
2140,15740.0,15558.0
2142,15747.0,15589.0
2143,15758.0,15599.0
2145,15788.0,15603.0
2146,15862.0,15605.0
2147,15874.0,15614.0
2148,15877.0,15639.0
2149,15906.0,15643.0
2152,15913.0,15651.0
2153,15967.0,15657.0
2155,15988.0,15663.0
2158,16003.0,15685.0
2159,16017.0,15690.0
2160,16074.0,15698.0
2162,16075.0,15703.0
2163,16095.0,15732.0
2164,16179.0,15739.0
2165,16188.0,15744.0
2166,16197.0,15753.0
2167,16204.0,15782.0
2168,16237.0,15795.0
2169,16243.0,15798.0
2171,,15818.0
2172,,15889.0
2173,,15922.0
2175,,15936.0
2176,,15939.0
2177,,15979.0
2178,,16064.0
2180,,16091.0
2181,,16221.0
2182,,16224.0
2184,,16228.0
2185,,16229.0
2186,,16235.0
2187,,
2188,,
2189,,
2193,,
2194,,
2195,,
2196,,
2197,,
2200,,
2203,,
2205,,
2206,,
2207,,
2208,,
2209,,
2210,,
2211,,
2212,,
2214,,
2216,,
2218,,
2219,,
2220,,
2221,,
2222,,
2223,,
2224,,
2226,,
2229,,
2230,,
2231,,
2232,,
2233,,
2236,,
2237,,
2238,,
2239,,
2240,,
2241,,
2242,,
2244,,
2247,,
2249,,
2250,,
2251,,
2252,,
2253,,
2257,,
2259,,
2262,,
2263,,
2264,,
2266,,
2268,,
2269,,
2275,,
2276,,
2277,,
2278,,
2279,,
2281,,
2282,,
2284,,
2285,,
2286,,
2287,,
2288,,
2289,,
2290,,
2293,,
2295,,
2296,,
2298,,
2299,,
2300,,
2301,,
2302,,
2303,,
2304,,
2305,,
2307,,
2308,,
2309,,
2312,,
2313,,
2314,,
2315,,
2316,,
2317,,
2318,,
2319,,
2320,,
2321,,
2323,,
2324,,
2325,,
2326,,
2327,,
2328,,
2329,,
2330,,
2331,,
2332,,
2334,,
2335,,
2336,,
2337,,
2339,,
2341,,
2342,,
2343,,
2345,,
2346,,
2347,,
2348,,
2350,,
2353,,
2354,,
2355,,
2356,,
2359,,
2360,,
2361,,
2362,,
2364,,
2365,,
2366,,
2367,,
2368,,
2369,,
2370,,
2371,,
2372,,
2374,,
2375,,
2376,,
2378,,
2380,,
2381,,
2383,,
2384,,
2386,,
2387,,
2389,,
2390,,
2391,,
2392,,
2393,,
2394,,
2395,,
2396,,
2397,,
2399,,
2400,,
2401,,
2403,,
2404,,
2407,,
2408,,
2409,,
2410,,
2411,,
2412,,
2413,,
2414,,
2416,,
2417,,
2420,,
2421,,
2422,,
2423,,
2424,,
2425,,
2426,,
2427,,
2428,,
2429,,
2430,,
2431,,
2432,,
2433,,
2435,,
2436,,
2437,,
2438,,
2439,,
2441,,
2442,,
2443,,
2445,,
2446,,
2447,,
2450,,
2451,,
2453,,
2454,,
2455,,
2457,,
2458,,
2459,,
2460,,
2461,,
2462,,
2463,,
2464,,
2465,,
2466,,
2467,,
2468,,
2469,,
2471,,
2473,,
2474,,
2475,,
2476,,
2477,,
2478,,
2479,,
2481,,
2483,,
2484,,
2485,,
2486,,
2487,,
2488,,
2489,,
2490,,
2492,,
2493,,
2494,,
2495,,
2496,,
2497,,
2498,,
2499,,
2500,,
2501,,
2504,,
2505,,
2506,,
2508,,
2509,,
2510,,
2511,,
2512,,
2513,,
2514,,
2515,,
2516,,
2517,,
2518,,
2519,,
2520,,
2521,,
2522,,
2523,,
2524,,
2525,,
2529,,
2530,,
2531,,
2532,,
2535,,
2536,,
2537,,
2538,,
2539,,
2541,,
2542,,
2543,,
2544,,
2545,,
2546,,
2547,,
2548,,
2549,,
2550,,
2551,,
2552,,
2553,,
2555,,
2556,,
2557,,
2558,,
2560,,
2564,,
2565,,
2567,,
2568,,
2569,,
2570,,
2571,,
2572,,
2573,,
2575,,
2577,,
2579,,
2582,,
2583,,
2584,,
2585,,
2587,,
2588,,
2589,,
2591,,
2592,,
2594,,
2595,,
2597,,
2598,,
2599,,
2601,,
2602,,
2603,,
2604,,
2606,,
2607,,
2608,,
2609,,
2610,,
2611,,
2613,,
2614,,
2615,,
2616,,
2618,,
2619,,
2620,,
2621,,
2622,,
2623,,
2624,,
2625,,
2626,,
2627,,
2629,,
2630,,
2632,,
2634,,
2636,,
2637,,
2638,,
2640,,
2642,,
2643,,
2644,,
2645,,
2646,,
2647,,
2648,,
2649,,
2650,,
2651,,
2652,,
2653,,
2655,,
2657,,
2658,,
2660,,
2661,,
2662,,
2663,,
2664,,
2666,,
2667,,
2668,,
2670,,
2671,,
2672,,
2673,,
2674,,
2675,,
2676,,
2677,,
2678,,
2679,,
2680,,
2681,,
2682,,
2683,,
2684,,
2685,,
2687,,
2688,,
2690,,
2691,,
2692,,
2693,,
2694,,
2697,,
2698,,
2699,,
2700,,
2702,,
2704,,
2705,,
2706,,
2707,,
2710,,
2711,,
2712,,
2713,,
2715,,
2718,,
2719,,
2720,,
2722,,
2723,,
2725,,
2726,,
2727,,
2729,,
2730,,
2731,,
2732,,
2733,,
2735,,
2736,,
2737,,
2738,,
2739,,
2740,,
2741,,
2742,,
2743,,
2745,,
2746,,
2747,,
2748,,
2749,,
2750,,
2751,,
2752,,
2753,,
2755,,
2756,,
2757,,
2759,,
2760,,
2761,,
2763,,
2764,,
2765,,
2767,,
2769,,
2770,,
2772,,
2773,,
2774,,
2775,,
2778,,
2779,,
2781,,
2783,,
2785,,
2786,,
2790,,
2792,,
2793,,
2795,,
2796,,
2797,,
2798,,
2799,,
2800,,
2802,,
2803,,
2804,,
2805,,
2806,,
2810,,
2811,,
2814,,
2815,,
2816,,
2817,,
2818,,
2819,,
2820,,
2824,,
2825,,
2826,,
2827,,
2829,,
2830,,
2832,,
2833,,
2836,,
2837,,
2839,,
2840,,
2841,,
2842,,
2843,,
2844,,
2845,,
2846,,
2848,,
2849,,
2850,,
2852,,
2853,,
2854,,
2855,,
2856,,
2858,,
2859,,
2861,,
2863,,
2865,,
2866,,
2868,,
2870,,
2872,,
2873,,
2875,,
2876,,
2877,,
2878,,
2879,,
2880,,
2881,,
2882,,
2883,,
2884,,
2886,,
2887,,
2888,,
2889,,
2890,,
2891,,
2892,,
2893,,
2894,,
2896,,
2897,,
2898,,
2899,,
2901,,
2902,,
2903,,
2904,,
2905,,
2906,,
2910,,
2911,,
2912,,
2913,,
2915,,
2916,,
2917,,
2918,,
2919,,
2920,,
2923,,
2924,,
2925,,
2926,,
2927,,
2928,,
2929,,
2930,,
2931,,
2934,,
2935,,
2939,,
2941,,
2945,,
2947,,
2948,,
2949,,
2950,,
2951,,
2952,,
2953,,
2954,,
2956,,
2957,,
2958,,
2959,,
2960,,
2962,,
2964,,
2965,,
2966,,
2967,,
2968,,
2969,,
2970,,
2971,,
2972,,
2973,,
2974,,
2975,,
2976,,
2977,,
2978,,
2979,,
2980,,
2982,,
2983,,
2985,,
2986,,
2987,,
2988,,
2989,,
2990,,
2991,,
2994,,
2997,,
2998,,
2999,,
3000,,
3002,,
3003,,
3004,,
3005,,
3007,,
3008,,
3009,,
3011,,
3012,,
3015,,
3016,,
3019,,
3020,,
3023,,
3028,,
3029,,
3030,,
3032,,
3034,,
3035,,
3036,,
3037,,
3038,,
3039,,
3040,,
3041,,
3043,,
3045,,
3046,,
3047,,
3048,,
3052,,
3053,,
3054,,
3055,,
3056,,
3057,,
3058,,
3059,,
3060,,
3061,,
3062,,
3063,,
3065,,
3066,,
3067,,
3068,,
3069,,
3070,,
3071,,
3072,,
3073,,
3075,,
3077,,
3078,,
3079,,
3080,,
3081,,
3082,,
3083,,
3084,,
3085,,
3086,,
3087,,
3088,,
3089,,
3090,,
3091,,
3093,,
3094,,
3095,,
3096,,
3097,,
3098,,
3100,,
3102,,
3103,,
3104,,
3105,,
3106,,
3107,,
3110,,
3111,,
3113,,
3114,,
3115,,
3116,,
3117,,
3118,,
3119,,
3120,,
3121,,
3122,,
3124,,
3125,,
3126,,
3127,,
3130,,
3131,,
3132,,
3133,,
3134,,
3135,,
3137,,
3138,,
3140,,
3141,,
3142,,
3143,,
3144,,
3145,,
3146,,
3148,,
3149,,
3150,,
3152,,
3153,,
3154,,
3156,,
3157,,
3158,,
3159,,
3160,,
3163,,
3165,,
3167,,
3168,,
3169,,
3171,,
3172,,
3173,,
3174,,
3176,,
3177,,
3180,,
3182,,
3183,,
3184,,
3185,,
3186,,
3187,,
3188,,
3189,,
3191,,
3192,,
3193,,
3194,,
3195,,
3197,,
3199,,
3200,,
3201,,
3203,,
3204,,
3205,,
3206,,
3208,,
3209,,
3210,,
3211,,
3214,,
3215,,
3216,,
3217,,
3218,,
3219,,
3221,,
3223,,
3224,,
3225,,
3227,,
3228,,
3230,,
3231,,
3232,,
3233,,
3234,,
3235,,
3236,,
3238,,
3239,,
3240,,
3241,,
3242,,
3245,,
3246,,
3248,,
3251,,
3253,,
3254,,
3255,,
3256,,
3258,,
3260,,
3261,,
3266,,
3269,,
3270,,
3271,,
3273,,
3274,,
3277,,
3278,,
3281,,
3282,,
3283,,
3284,,
3285,,
3287,,
3288,,
3290,,
3291,,
3293,,
3294,,
3297,,
3298,,
3300,,
3302,,
3304,,
3305,,
3306,,
3307,,
3309,,
3312,,
3314,,
3315,,
3316,,
3317,,
3319,,
3320,,
3321,,
3322,,
3323,,
3324,,
3325,,
3328,,
3329,,
3330,,
3331,,
3332,,
3333,,
3334,,
3335,,
3336,,
3337,,
3338,,
3339,,
3340,,
3341,,
3342,,
3344,,
3345,,
3346,,
3347,,
3348,,
3349,,
3350,,
3351,,
3352,,
3353,,
3356,,
3357,,
3358,,
3359,,
3360,,
3361,,
3362,,
3363,,
3364,,
3365,,
3366,,
3367,,
3368,,
3369,,
3371,,
3372,,
3373,,
3374,,
3376,,
3377,,
3379,,
3380,,
3381,,
3382,,
3383,,
3384,,
3385,,
3386,,
3387,,
3388,,
3389,,
3390,,
3391,,
3392,,
3393,,
3394,,
3395,,
3397,,
3399,,
3400,,
3401,,
3402,,
3403,,
3404,,
3405,,
3407,,
3408,,
3411,,
3413,,
3414,,
3415,,
3416,,
3417,,
3418,,
3419,,
3420,,
3422,,
3423,,
3424,,
3425,,
3426,,
3428,,
3429,,
3430,,
3431,,
3433,,
3436,,
3437,,
3438,,
3439,,
3440,,
3441,,
3442,,
3444,,
3445,,
3446,,
3447,,
3448,,
3449,,
3450,,
3452,,
3453,,
3454,,
3455,,
3456,,
3457,,
3459,,
3460,,
3461,,
3462,,
3463,,
3464,,
3469,,
3470,,
3471,,
3472,,
3473,,
3474,,
3475,,
3476,,
3478,,
3480,,
3481,,
3482,,
3483,,
3487,,
3488,,
3489,,
3490,,
3491,,
3492,,
3493,,
3495,,
3496,,
3497,,
3498,,
3499,,
3500,,
3501,,
3502,,
3503,,
3504,,
3505,,
3506,,
3507,,
3508,,
3509,,
3512,,
3515,,
3516,,
3517,,
3518,,
3519,,
3521,,
3522,,
3523,,
3525,,
3526,,
3527,,
3528,,
3530,,
3531,,
3533,,
3534,,
3536,,
3537,,
3538,,
3539,,
3540,,
3541,,
3542,,
3544,,
3545,,
3546,,
3547,,
3548,,
3549,,
3550,,
3551,,
3552,,
3553,,
3554,,
3555,,
3556,,
3557,,
3558,,
3559,,
3561,,
3562,,
3563,,
3565,,
3567,,
3568,,
3569,,
3570,,
3571,,
3572,,
3573,,
3574,,
3575,,
3576,,
3577,,
3578,,
3579,,
3580,,
3581,,
3582,,
3584,,
3585,,
3586,,
3588,,
3590,,
3591,,
3593,,
3594,,
3595,,
3596,,
3597,,
3598,,
3600,,
3601,,
3602,,
3603,,
3604,,
3606,,
3608,,
3609,,
3610,,
3612,,
3613,,
3614,,
3615,,
3617,,
3618,,
3619,,
3621,,
3622,,
3623,,
3624,,
3625,,
3627,,
3628,,
3629,,
3630,,
3631,,
3633,,
3634,,
3635,,
3636,,
3638,,
3639,,
3640,,
3641,,
3642,,
3644,,
3645,,
3646,,
3647,,
3649,,
3650,,
3651,,
3652,,
3653,,
3654,,
3655,,
3656,,
3657,,
3658,,
3659,,
3661,,
3664,,
3665,,
3666,,
3668,,
3670,,
3671,,
3672,,
3673,,
3674,,
3676,,
3678,,
3679,,
3680,,
3681,,
3682,,
3683,,
3684,,
3685,,
3686,,
3687,,
3690,,
3691,,
3692,,
3693,,
3694,,
3695,,
3696,,
3699,,
3700,,
3701,,
3702,,
3703,,
3705,,
3706,,
3707,,
3709,,
3710,,
3712,,
3713,,
3714,,
3715,,
3717,,
3719,,
3720,,
3722,,
3723,,
3724,,
3725,,
3726,,
3727,,
3728,,
3730,,
3731,,
3732,,
3733,,
3734,,
3735,,
3736,,
3737,,
3738,,
3739,,
3740,,
3741,,
3742,,
3743,,
3744,,
3745,,
3746,,
3747,,
3749,,
3751,,
3752,,
3754,,
3755,,
3756,,
3758,,
3759,,
3760,,
3761,,
3763,,
3764,,
3765,,
3766,,
3767,,
3768,,
3769,,
3770,,
3771,,
3773,,
3774,,
3775,,
3776,,
3777,,
3779,,
3780,,
3781,,
3782,,
3783,,
3784,,
3785,,
3786,,
3787,,
3788,,
3789,,
3790,,
3791,,
3792,,
3793,,
3794,,
3795,,
3798,,
3799,,
3800,,
3802,,
3804,,
3805,,
3806,,
3808,,
3809,,
3810,,
3811,,
3813,,
3814,,
3815,,
3818,,
3820,,
3821,,
3823,,
3826,,
3827,,
3828,,
3830,,
3831,,
3832,,
3833,,
3834,,
3835,,
3836,,
3837,,
3839,,
3842,,
3843,,
3845,,
3847,,
3848,,
3849,,
3850,,
3852,,
3854,,
3855,,
3856,,
3857,,
3858,,
3859,,
3860,,
3861,,
3862,,
3863,,
3864,,
3865,,
3866,,
3867,,
3868,,
3869,,
3870,,
3871,,
3872,,
3873,,
3874,,
3875,,
3876,,
3877,,
3878,,
3879,,
3880,,
3881,,
3882,,
3884,,
3886,,
3887,,
3888,,
3889,,
3890,,
3892,,
3893,,
3894,,
3895,,
3896,,
3897,,
3898,,
3899,,
3900,,
3901,,
3902,,
3903,,
3904,,
3905,,
3906,,
3907,,
3908,,
3909,,
3911,,
3912,,
3913,,
3914,,
3917,,
3918,,
3919,,
3920,,
3921,,
3922,,
3923,,
3924,,
3925,,
3926,,
3928,,
3929,,
3931,,
3932,,
3933,,
3934,,
3936,,
3937,,
3939,,
3940,,
3941,,
3942,,
3943,,
3944,,
3945,,
3947,,
3949,,
3950,,
3951,,
3952,,
3954,,
3956,,
3957,,
3958,,
3959,,
3960,,
3962,,
3964,,
3965,,
3966,,
3967,,
3968,,
3969,,
3970,,
3972,,
3973,,
3975,,
3976,,
3977,,
3978,,
3979,,
3980,,
3981,,
3982,,
3983,,
3984,,
3985,,
3987,,
3988,,
3989,,
3990,,
3991,,
3992,,
3993,,
3995,,
3996,,
3998,,
3999,,
4000,,
4002,,
4003,,
4004,,
4005,,
4006,,
4007,,
4008,,
4009,,
4010,,
4011,,
4012,,
4013,,
4014,,
4015,,
4016,,
4017,,
4018,,
4019,,
4020,,
4021,,
4022,,
4023,,
4024,,
4025,,
4026,,
4027,,
4030,,
4031,,
4032,,
4034,,
4035,,
4036,,
4037,,
4039,,
4040,,
4041,,
4042,,
4044,,
4045,,
4046,,
4047,,
4051,,
4054,,
4055,,
4056,,
4057,,
4058,,
4059,,
4060,,
4061,,
4062,,
4066,,
4068,,
4070,,
4071,,
4072,,
4073,,
4074,,
4075,,
4076,,
4077,,
4078,,
4080,,
4081,,
4082,,
4083,,
4084,,
4085,,
4087,,
4088,,
4089,,
4090,,
4092,,
4093,,
4096,,
4098,,
4100,,
4101,,
4102,,
4103,,
4104,,
4105,,
4106,,
4107,,
4109,,
4110,,
4111,,
4112,,
4113,,
4114,,
4115,,
4116,,
4119,,
4121,,
4122,,
4123,,
4125,,
4126,,
4127,,
4128,,
4129,,
4132,,
4134,,
4135,,
4136,,
4137,,
4138,,
4139,,
4141,,
4142,,
4143,,
4144,,
4147,,
